Date,Open,High,Low,Close,Adj_Close,Volume,USD_Index,CPI,Yield_10Y,headline_count,avg_sentiment,std_sentiment
2019-05-08,1279.4,1279.4,1279.4,1279.4,1279.4,5,97.62,255.296,2.49,0,0.0,0.0
2019-05-09,1278.9,1285.0,1278.8,1283.5,1283.5,38,97.37,255.296,2.45,0,0.0,0.0
2019-05-10,1285.4,1286.5,1283.3,1285.7,1285.7,6,97.33,255.296,2.47,0,0.0,0.0
2019-05-13,1286.7,1300.1,1281.8,1300.1,1300.1,56,97.32,255.296,2.4,0,0.0,0.0
2019-05-14,1297.8,1297.8,1294.7,1294.7,1294.7,6,97.53,255.296,2.42,0,0.0,0.0
2019-05-15,1296.9,1296.9,1296.0,1296.3,1296.3,55,97.57,255.296,2.37,0,0.0,0.0
2019-05-16,1285.2,1285.4,1285.0,1285.0,1285.0,3,97.84,255.296,2.4,0,0.0,0.0
2019-05-17,1280.0,1280.0,1274.5,1274.5,1274.5,1,98.0,255.296,2.39,0,0.0,0.0
2019-05-20,1276.1,1276.1,1276.1,1276.1,1276.1,20,97.93,255.296,2.41,0,0.0,0.0
2019-05-21,1272.0,1272.0,1272.0,1272.0,1272.0,-,98.06,255.296,2.43,0,0.0,0.0
2019-05-22,1273.6,1273.6,1273.6,1273.6,1273.6,-,98.11,255.296,2.39,0,0.0,0.0
2019-05-23,1284.8,1284.8,1284.8,1284.8,1284.8,-,97.85,255.296,2.31,0,0.0,0.0
2019-05-24,1283.0,1283.0,1283.0,1283.0,1283.0,9,97.61,255.296,2.32,0,0.0,0.0
2019-05-28,1276.5,1276.5,1276.5,1276.5,1276.5,-,97.96,255.296,2.26,0,0.0,0.0
2019-05-29,1280.6,1280.6,1280.6,1280.6,1280.6,"189,694",98.14,255.296,2.25,0,0.0,0.0
2019-05-30,1279.4,1288.3,1273.9,1287.1,1287.1,"55,573",98.14,255.296,2.22,1,0.2732,0.0
2019-05-31,1287.7,1306.4,1287.5,1305.8,1305.8,"2,814",97.75,255.296,2.14,0,0.0,0.0
2019-06-03,1307.0,1327.8,1307.0,1322.7,1322.7,812,97.14,255.296,2.07,0,0.0,0.0
2019-06-04,1324.3,1328.6,1320.8,1323.4,1323.4,302,97.07,255.296,2.12,0,0.0,0.0
2019-06-05,1328.9,1343.3,1326.3,1328.3,1328.3,622,97.37,255.296,2.12,0,0.0,0.0
2019-06-06,1330.8,1338.7,1326.2,1337.6,1337.6,161,97.03,255.296,2.12,0,0.0,0.0
2019-06-07,1333.1,1347.7,1329.8,1341.2,1341.2,240,96.61,255.296,2.09,1,0.2449,0.0
2019-06-10,1335.8,1336.5,1324.1,1324.7,1324.7,268,96.76,255.296,2.15,1,0.6597,0.0
2019-06-11,1328.4,1328.4,1319.1,1326.4,1326.4,201,96.69,255.296,2.15,0,0.0,0.0
2019-06-12,1326.9,1334.5,1326.9,1331.9,1331.9,139,97.0,255.296,2.13,0,0.0,0.0
2019-06-13,1331.6,1341.1,1331.6,1339.2,1339.2,157,97.01,255.296,2.1,0,0.0,0.0
2019-06-14,1345.4,1355.4,1339.3,1340.1,1340.1,914,97.57,255.296,2.09,0,0.0,0.0
2019-06-17,1339.0,1340.3,1335.0,1338.7,1338.7,76,97.56,255.296,2.09,0,0.0,0.0
2019-06-18,1349.3,1349.3,1341.6,1346.6,1346.6,29,97.64,255.296,2.06,0,0.0,0.0
2019-06-19,1344.0,1344.6,1344.0,1344.6,1344.6,129,97.12,255.296,2.03,0,0.0,0.0
2019-06-20,1381.5,1392.9,1379.5,1392.9,1392.9,76,96.63,255.296,2.01,0,0.0,0.0
2019-06-21,1406.0,1406.0,1390.3,1396.2,1396.2,35,96.22,255.296,2.07,0,0.0,0.0
2019-06-24,1406.0,1420.6,1402.1,1414.3,1414.3,125,95.98,255.296,2.02,0,0.0,0.0
2019-06-25,1418.1,1433.3,1414.9,1414.9,1414.9,105,96.16,255.296,2.0,0,0.0,0.0
2019-06-26,1407.2,1413.3,1405.8,1411.6,1411.6,"1,333",96.21,255.296,2.05,0,0.0,0.0
2019-06-27,1407.0,1410.8,1399.8,1408.4,1408.4,437,96.19,255.296,2.01,0,0.0,0.0
2019-06-28,1408.3,1422.0,1408.3,1409.7,1409.7,356,96.13,255.296,2.0,0,0.0,0.0
2019-07-01,1386.6,1395.8,1382.8,1385.6,1385.6,214,96.84,255.802,2.03,0,0.0,0.0
2019-07-02,1391.1,1418.4,1390.8,1404.6,1404.6,38,96.73,255.802,1.98,1,0.0,0.0
2019-07-03,1431.0,1434.0,1413.1,1417.7,1417.7,46,96.77,255.802,1.96,0,0.0,0.0
2019-07-05,1418.3,1418.3,1390.2,1396.7,1396.7,20,97.25,255.802,2.04,0,0.0,0.0
2019-07-08,1395.9,1397.0,1393.6,1397.0,1397.0,14,97.38,255.802,2.05,0,0.0,0.0
2019-07-09,1394.5,1397.5,1386.2,1397.5,1397.5,53,97.49,255.802,2.07,0,0.0,0.0
2019-07-10,1409.9,1410.1,1409.9,1410.1,1410.1,50,97.1,255.802,2.07,0,0.0,0.0
2019-07-11,1424.0,1424.0,1404.3,1404.3,1404.3,6,97.05,255.802,2.13,0,0.0,0.0
2019-07-12,1405.6,1410.1,1405.6,1409.9,1409.9,8,96.81,255.802,2.12,0,0.0,0.0
2019-07-15,1414.4,1415.0,1411.4,1411.4,1411.4,25,96.93,255.802,2.09,0,0.0,0.0
2019-07-16,1413.6,1413.7,1405.0,1409.2,1409.2,13,97.4,255.802,2.13,0,0.0,0.0
2019-07-17,1404.6,1421.3,1404.6,1421.3,1421.3,6,97.22,255.802,2.06,1,0.0,0.0
2019-07-18,1422.3,1444.2,1419.5,1426.1,1426.1,66,96.79,255.802,2.04,0,0.0,0.0
2019-07-19,1440.5,1442.0,1425.1,1425.1,1425.1,22,97.15,255.802,2.05,0,0.0,0.0
2019-07-22,1425.3,1425.3,1424.0,1425.3,1425.3,1,97.26,255.802,2.05,0,0.0,0.0
2019-07-23,1418.6,1421.3,1416.3,1420.1,1420.1,5,97.71,255.802,2.08,0,0.0,0.0
2019-07-24,1422.8,1422.8,1422.8,1422.8,1422.8,20,97.73,255.802,2.05,1,0.0,0.0
2019-07-25,1413.9,1413.9,1413.9,1413.9,1413.9,4,97.82,255.802,2.08,0,0.0,0.0
2019-07-26,1422.8,1423.0,1418.5,1418.5,1418.5,5,98.01,255.802,2.08,0,0.0,0.0
2019-07-29,1419.6,1419.6,1419.6,1419.6,1419.6,"224,267",98.04,255.802,2.06,0,0.0,0.0
2019-07-30,1426.3,1433.9,1422.1,1429.7,1429.7,"73,874",98.05,255.802,2.06,0,0.0,0.0
2019-07-31,1431.3,1435.8,1411.2,1426.1,1426.1,"3,294",98.52,255.802,2.02,0,0.0,0.0
2019-08-01,1411.3,1445.2,1400.9,1420.9,1420.9,"2,431",98.39,256.036,1.9,0,0.0,0.0
2019-08-02,1448.0,1448.0,1432.3,1445.6,1445.6,"1,873",98.1,256.036,1.86,0,0.0,0.0
2019-08-05,1440.4,1469.7,1440.4,1464.6,1464.6,"1,008",97.5,256.036,1.75,0,0.0,0.0
2019-08-06,1469.7,1475.0,1457.7,1472.4,1472.4,460,97.63,256.036,1.73,0,0.0,0.0
2019-08-07,1473.5,1509.9,1473.2,1507.3,1507.3,824,97.54,256.036,1.71,1,-0.128,0.0
2019-08-08,1498.4,1508.5,1492.0,1497.7,1497.7,367,97.62,256.036,1.72,0,0.0,0.0
2019-08-09,1506.2,1507.5,1495.6,1496.6,1496.6,74,97.49,256.036,1.74,0,0.0,0.0
2019-08-12,1496.0,1514.9,1488.1,1505.3,1505.3,257,97.38,256.036,1.65,0,0.0,0.0
2019-08-13,1510.4,1531.4,1483.7,1502.2,1502.2,672,97.81,256.036,1.68,0,0.0,0.0
2019-08-14,1500.0,1520.5,1497.0,1515.9,1515.9,328,97.99,256.036,1.59,2,-0.20095,0.2841862153588734
2019-08-15,1519.8,1522.7,1510.6,1519.6,1519.6,87,98.14,256.036,1.52,0,0.0,0.0
2019-08-16,1524.6,1524.6,1504.7,1512.5,1512.5,"1,815",98.14,256.036,1.55,0,0.0,0.0
2019-08-19,1507.2,1507.6,1492.9,1500.4,1500.4,205,98.35,256.036,1.6,0,0.0,0.0
2019-08-20,1497.5,1506.1,1497.5,1504.6,1504.6,486,98.19,256.036,1.55,1,0.0,0.0
2019-08-21,1504.9,1505.0,1498.8,1504.6,1504.6,350,98.3,256.036,1.59,0,0.0,0.0
2019-08-22,1495.1,1497.3,1493.8,1497.3,1497.3,686,98.17,256.036,1.62,0,0.0,0.0
2019-08-23,1493.5,1527.6,1493.5,1526.6,1526.6,983,97.64,256.036,1.52,0,0.0,0.0
2019-08-26,1543.2,1543.3,1524.3,1526.3,1526.3,334,98.08,256.036,1.54,0,0.0,0.0
2019-08-27,1530.5,1542.1,1528.5,1541.0,1541.0,166,98.0,256.036,1.49,0,0.0,0.0
2019-08-28,1538.1,1538.1,1537.8,1537.8,1537.8,"2,756",98.21,256.036,1.47,0,0.0,0.0
2019-08-29,1537.5,1549.3,1519.6,1526.5,1526.5,704,98.51,256.036,1.5,0,0.0,0.0
2019-08-30,1524.6,1530.4,1516.7,1519.1,1519.1,276,98.92,256.036,1.5,1,0.0,0.0
2019-09-03,1522.9,1547.3,1521.0,1545.9,1545.9,139,98.95,256.036,1.47,0,0.0,0.0
2019-09-04,1549.0,1553.2,1534.8,1550.3,1550.3,46,98.45,256.036,1.47,0,0.0,0.0
2019-09-05,1551.0,1551.1,1511.1,1515.4,1515.4,125,98.41,256.036,1.57,0,0.0,0.0
2019-09-06,1517.3,1526.0,1504.5,1506.2,1506.2,54,98.39,256.036,1.55,1,0.2584,0.0
2019-09-09,1509.0,1513.0,1498.0,1502.2,1502.2,69,98.28,256.036,1.63,0,0.0,0.0
2019-09-10,1498.5,1498.5,1486.9,1490.3,1490.3,23,98.33,256.036,1.72,0,0.0,0.0
2019-09-11,1491.7,1496.6,1490.2,1494.4,1494.4,8,98.65,256.036,1.75,0,0.0,0.0
2019-09-12,1499.5,1515.4,1498.7,1498.7,1498.7,27,98.31,256.036,1.79,0,0.0,0.0
2019-09-13,1490.9,1490.9,1486.9,1490.9,1490.9,1,98.26,256.036,1.9,0,0.0,0.0
2019-09-16,1506.6,1506.8,1496.9,1503.1,1503.1,21,98.65,256.036,1.84,0,0.0,0.0
2019-09-17,1497.9,1505.1,1497.9,1505.1,1505.1,3,98.26,256.036,1.81,0,0.0,0.0
2019-09-18,1508.9,1509.4,1489.3,1507.5,1507.5,8,98.6,256.036,1.8,0,0.0,0.0
2019-09-19,1496.1,1502.4,1496.1,1498.4,1498.4,10,98.27,256.036,1.79,0,0.0,0.0
2019-09-20,1503.0,1507.3,1503.0,1507.3,1507.3,2,98.51,256.036,1.74,0,0.0,0.0
2019-09-23,1515.5,1523.7,1515.5,1523.7,1523.7,5,98.6,256.036,1.72,0,0.0,0.0
2019-09-24,1515.1,1533.0,1515.1,1532.1,1532.1,25,98.34,256.036,1.64,0,0.0,0.0
2019-09-25,1527.6,1527.9,1504.6,1504.6,1504.6,25,99.04,256.036,1.73,0,0.0,0.0
2019-09-26,1507.5,1507.5,1507.5,1507.5,1507.5,"8,178",99.21,256.036,1.7,0,0.0,0.0
2019-09-27,1504.2,1506.1,1485.6,1499.1,1499.1,"7,827",99.11,256.036,1.69,0,0.0,0.0
2019-09-30,1495.9,1495.9,1463.5,1465.7,1465.7,"1,078",99.38,256.036,1.68,1,0.6124,0.0
2019-10-01,1468.7,1485.5,1458.3,1482.0,1482.0,219,99.13,257.155,1.65,0,0.0,0.0
2019-10-02,1476.6,1503.7,1474.1,1501.0,1501.0,205,99.04,257.155,1.6,0,0.0,0.0
2019-10-03,1497.4,1518.2,1496.6,1507.1,1507.1,"1,213",98.86,257.155,1.54,0,0.0,0.0
2019-10-04,1505.6,1508.7,1497.1,1506.2,1506.2,233,98.81,257.155,1.52,0,0.0,0.0
2019-10-07,1504.8,1505.8,1489.1,1497.7,1497.7,121,98.99,257.155,1.56,0,0.0,0.0
2019-10-08,1489.4,1506.3,1489.3,1497.2,1497.2,46,99.14,257.155,1.54,0,0.0,0.0
2019-10-09,1507.7,1507.7,1498.4,1506.1,1506.1,120,99.12,257.155,1.59,0,0.0,0.0
2019-10-10,1511.2,1511.2,1490.6,1494.8,1494.8,78,98.71,257.155,1.67,0,0.0,0.0
2019-10-11,1491.9,1494.9,1476.9,1482.7,1482.7,57,98.3,257.155,1.76,0,0.0,0.0
2019-10-14,1484.4,1493.5,1481.3,1491.7,1491.7,400,98.45,257.155,1.76,2,0.28595,0.4043943681605865
2019-10-15,1488.9,1495.4,1476.6,1477.6,1477.6,367,98.29,257.155,1.77,0,0.0,0.0
2019-10-16,1482.0,1488.0,1480.0,1488.0,1488.0,383,98.01,257.155,1.75,0,0.0,0.0
2019-10-17,1486.2,1493.2,1485.8,1492.3,1492.3,271,97.61,257.155,1.76,0,0.0,0.0
2019-10-18,1487.3,1489.1,1486.6,1488.2,1488.2,82,97.28,257.155,1.76,0,0.0,0.0
2019-10-21,1489.9,1489.9,1481.5,1482.4,1482.4,72,97.33,257.155,1.8,0,0.0,0.0
2019-10-22,1483.4,1483.5,1481.7,1481.7,1481.7,99,97.53,257.155,1.78,1,-0.3818,0.0
2019-10-23,1486.4,1490.3,1486.4,1489.9,1489.9,67,97.47,257.155,1.77,0,0.0,0.0
2019-10-24,1490.5,1501.2,1485.9,1498.9,1498.9,115,97.63,257.155,1.77,0,0.0,0.0
2019-10-25,1501.4,1514.3,1499.0,1499.5,1499.5,93,97.83,257.155,1.8,0,0.0,0.0
2019-10-28,1504.1,1504.1,1490.0,1490.0,1490.0,37,97.76,257.155,1.85,0,0.0,0.0
2019-10-29,1485.9,1487.0,1485.9,1487.0,1487.0,425,97.69,257.155,1.84,0,0.0,0.0
2019-10-30,1487.2,1495.4,1481.0,1493.2,1493.2,320,97.65,257.155,1.78,0,0.0,0.0
2019-10-31,1496.1,1513.1,1496.1,1511.4,1511.4,210,97.35,257.155,1.69,0,0.0,0.0
2019-11-01,1511.0,1511.6,1503.0,1508.0,1508.0,235,97.24,257.879,1.73,0,0.0,0.0
2019-11-04,1511.6,1511.6,1508.0,1508.0,1508.0,101,97.51,257.879,1.79,0,0.0,0.0
2019-11-05,1507.1,1507.1,1480.8,1480.8,1480.8,31,97.98,257.879,1.86,0,0.0,0.0
2019-11-06,1483.2,1491.0,1483.2,1490.2,1490.2,567,97.95,257.879,1.81,0,0.0,0.0
2019-11-07,1489.1,1489.1,1464.2,1464.2,1464.2,581,98.14,257.879,1.92,0,0.0,0.0
2019-11-08,1469.1,1469.1,1461.3,1461.3,1461.3,21,98.35,257.879,1.94,0,0.0,0.0
2019-11-11,1461.0,1461.0,1449.3,1455.5,1455.5,22,98.2,257.879,1.94,2,0.14075,0.1990505589040131
2019-11-12,1454.9,1454.9,1447.1,1452.1,1452.1,6,98.31,257.879,1.92,0,0.0,0.0
2019-11-13,1456.8,1463.3,1456.8,1461.7,1461.7,56,98.37,257.879,1.88,0,0.0,0.0
2019-11-14,1463.8,1471.8,1463.7,1471.8,1471.8,83,98.16,257.879,1.82,0,0.0,0.0
2019-11-15,1469.1,1469.1,1467.3,1467.3,1467.3,13,98.0,257.879,1.84,1,0.5106,0.0
2019-11-18,1472.0,1472.0,1469.7,1470.9,1470.9,141,97.79,257.879,1.81,0,0.0,0.0
2019-11-19,1467.7,1474.3,1467.7,1473.3,1473.3,18,97.86,257.879,1.79,0,0.0,0.0
2019-11-20,1472.6,1474.5,1467.3,1473.3,1473.3,31,97.93,257.879,1.73,0,0.0,0.0
2019-11-21,1463.1,1463.1,1463.1,1463.1,1463.1,16,97.99,257.879,1.77,0,0.0,0.0
2019-11-22,1468.6,1468.6,1463.1,1463.1,1463.1,19,98.27,257.879,1.77,0,0.0,0.0
2019-11-25,1457.1,1457.1,1455.5,1456.6,1456.6,14,98.32,257.879,1.76,0,0.0,0.0
2019-11-26,1459.8,1459.8,1459.8,1459.8,1459.8,"346,362",98.25,257.879,1.74,0,0.0,0.0
2019-11-27,1461.1,1461.9,1452.0,1453.4,1453.4,"88,364",98.41,257.879,1.77,0,0.0,0.0
2019-11-29,1453.6,1465.6,1452.1,1465.6,1465.6,"7,020",98.27,257.879,1.78,0,0.0,0.0
2019-12-02,1462.8,1464.4,1453.3,1462.3,1462.3,"2,172",97.86,257.879,1.83,0,0.0,0.0
2019-12-03,1461.6,1480.4,1459.5,1478.2,1478.2,"1,460",97.74,257.879,1.72,0,0.0,0.0
2019-12-04,1477.5,1483.4,1471.2,1474.0,1474.0,613,97.65,257.879,1.77,0,0.0,0.0
2019-12-05,1474.7,1478.0,1472.3,1476.9,1476.9,907,97.41,257.879,1.8,0,0.0,0.0
2019-12-06,1475.0,1476.0,1458.2,1459.1,1459.1,899,97.7,257.879,1.84,1,0.2584,0.0
2019-12-09,1458.8,1464.2,1458.6,1459.3,1459.3,"1,461",97.64,257.879,1.83,0,0.0,0.0
2019-12-10,1460.7,1467.2,1460.7,1462.6,1462.6,367,97.41,257.879,1.85,0,0.0,0.0
2019-12-11,1463.1,1475.4,1463.1,1469.4,1469.4,393,97.16,257.879,1.79,0,0.0,0.0
2019-12-12,1475.1,1483.9,1463.7,1466.7,1466.7,955,97.4,257.879,1.9,0,0.0,0.0
2019-12-13,1463.1,1475.9,1463.1,1475.6,1475.6,468,97.17,257.879,1.82,0,0.0,0.0
2019-12-16,1473.8,1475.3,1473.8,1475.0,1475.0,99,97.07,257.879,1.89,1,0.0,0.0
2019-12-17,1474.1,1476.9,1474.0,1474.6,1474.6,410,97.21,257.879,1.89,1,0.0,0.0
2019-12-18,1472.6,1472.6,1472.6,1472.6,1472.6,250,97.41,257.879,1.92,0,0.0,0.0
2019-12-19,1475.9,1478.9,1473.3,1478.2,1478.2,319,97.42,257.879,1.92,1,0.128,0.0
2019-12-20,1476.7,1478.1,1474.7,1474.7,1474.7,118,97.71,257.879,1.92,0,0.0,0.0
2019-12-23,1482.3,1482.5,1479.9,1482.5,1482.5,391,97.66,257.879,1.93,0,0.0,0.0
2019-12-24,1488.7,1499.1,1488.7,1499.1,1499.1,52,97.65,257.879,1.9,0,0.0,0.0
2019-12-26,1505.2,1512.3,1505.0,1509.3,1509.3,126,97.59,257.879,1.9,0,0.0,0.0
2019-12-27,1513.8,1513.8,1513.8,1513.8,1513.8,839,96.92,257.879,1.88,0,0.0,0.0
2019-12-30,1512.6,1515.1,1510.0,1514.5,1514.5,446,96.74,257.879,1.9,1,0.3353,0.0
2019-12-31,1513.8,1523.4,1513.8,1519.5,1519.5,301,96.39,257.879,1.92,0,0.0,0.0
2020-01-02,1518.1,1528.7,1518.0,1524.5,1524.5,214,96.85,257.879,1.88,0,0.0,0.0
2020-01-03,1530.1,1552.7,1530.1,1549.2,1549.2,107,96.84,257.879,1.8,2,0.2883,0.0422849855149555
2020-01-06,1580.0,1580.0,1560.4,1566.2,1566.2,416,96.67,257.879,1.81,0,0.0,0.0
2020-01-07,1558.3,1576.3,1558.3,1571.8,1571.8,47,96.98,257.879,1.83,0,0.0,0.0
2020-01-08,1579.7,1604.2,1552.3,1557.4,1557.4,236,97.3,257.879,1.87,0,0.0,0.0
2020-01-09,1555.7,1555.7,1543.3,1551.7,1551.7,54,97.45,257.879,1.85,1,0.0,0.0
2020-01-10,1551.2,1558.8,1545.4,1557.5,1557.5,16,97.36,257.879,1.83,0,0.0,0.0
2020-01-13,1557.4,1558.0,1548.4,1548.4,1548.4,48,97.35,257.879,1.85,0,0.0,0.0
2020-01-14,1546.7,1546.7,1534.9,1542.4,1542.4,32,97.37,257.879,1.82,0,0.0,0.0
2020-01-15,1548.0,1553.9,1545.6,1552.1,1552.1,11,97.23,257.879,1.79,0,0.0,0.0
2020-01-16,1555.7,1556.1,1548.5,1549.0,1549.0,98,97.32,257.879,1.81,0,0.0,0.0
2020-01-17,1554.1,1558.8,1553.6,1558.8,1558.8,108,97.61,257.879,1.84,0,0.0,0.0
2020-01-21,1559.3,1566.2,1551.0,1556.4,1556.4,45,97.53,257.879,1.78,0,0.0,0.0
2020-01-22,1549.8,1557.1,1549.8,1555.3,1555.3,42,97.53,257.879,1.77,0,0.0,0.0
2020-01-23,1553.1,1564.6,1552.2,1564.6,1564.6,15,97.69,257.879,1.74,0,0.0,0.0
2020-01-24,1556.3,1571.1,1556.3,1571.1,1571.1,43,97.85,257.879,1.7,0,0.0,0.0
2020-01-27,1584.3,1584.5,1576.8,1576.8,1576.8,22,97.96,257.879,1.61,0,0.0,0.0
2020-01-28,1576.4,1576.4,1569.2,1569.2,1569.2,3,98.02,257.879,1.65,0,0.0,0.0
2020-01-29,1569.8,1569.8,1569.8,1569.8,1569.8,"251,274",97.99,257.879,1.6,2,0.1395499999999999,0.3425932354848822
2020-01-30,1576.8,1585.0,1571.4,1583.5,1583.5,"62,336",97.87,257.879,1.57,0,0.0,0.0
2020-01-31,1573.4,1589.0,1570.0,1582.9,1582.9,"1,095",97.39,257.879,1.51,0,0.0,0.0
2020-02-03,1592.9,1593.3,1568.2,1577.2,1577.2,"1,062",97.8,257.879,1.54,0,0.0,0.0
2020-02-04,1577.7,1577.7,1547.8,1550.4,1550.4,978,97.96,257.879,1.61,0,0.0,0.0
2020-02-05,1553.2,1560.7,1547.7,1557.8,1557.8,"1,305",98.27,257.879,1.66,0,0.0,0.0
2020-02-06,1553.6,1565.6,1551.6,1565.1,1565.1,110,98.5,257.879,1.65,0,0.0,0.0
2020-02-07,1564.9,1571.9,1560.5,1568.6,1568.6,431,98.68,257.879,1.59,2,-0.0714499999999999,0.3175616554308785
2020-02-10,1569.3,1574.7,1568.6,1574.7,1574.7,128,98.83,257.879,1.56,0,0.0,0.0
2020-02-11,1570.9,1571.1,1561.9,1565.6,1565.6,440,98.72,257.879,1.59,1,-0.2263,0.0
2020-02-12,1565.2,1568.7,1561.0,1567.4,1567.4,36,99.05,257.879,1.62,0,0.0,0.0
2020-02-13,1570.2,1575.1,1570.2,1575.1,1575.1,74,99.07,257.879,1.61,0,0.0,0.0
2020-02-14,1575.8,1582.7,1574.8,1582.7,1582.7,68,99.12,257.879,1.59,0,0.0,0.0
2020-02-18,1579.8,1604.3,1579.8,1600.0,1600.0,310,99.46,257.879,1.55,0,0.0,0.0
2020-02-19,1600.6,1610.5,1599.7,1607.5,1607.5,542,99.6,257.879,1.56,1,0.0,0.0
2020-02-20,1606.5,1621.0,1603.0,1616.6,1616.6,117,99.87,257.879,1.52,0,0.0,0.0
2020-02-21,1619.3,1645.0,1619.3,1644.6,1644.6,186,99.26,257.879,1.46,0,0.0,0.0
2020-02-24,1657.0,1686.6,1650.0,1672.4,1672.4,435,99.29,257.879,1.38,2,-0.148,0.209303607231218
2020-02-25,1645.1,1653.7,1632.3,1646.9,1646.9,409,98.97,257.879,1.33,0,0.0,0.0
2020-02-26,1644.0,1648.1,1636.4,1640.0,1640.0,"1,990",99.0,257.879,1.33,0,0.0,0.0
2020-02-27,1641.1,1658.0,1638.5,1640.0,1640.0,707,98.44,257.879,1.3,0,0.0,0.0
2020-02-28,1640.3,1642.5,1564.1,1564.1,1564.1,289,98.13,257.879,1.13,2,0.0,0.0
2020-03-02,1583.9,1608.3,1574.3,1592.3,1592.3,537,97.36,257.879,1.1,0,0.0,0.0
2020-03-03,1594.5,1645.3,1594.0,1642.1,1642.1,610,97.15,257.879,1.02,1,-0.4939,0.0
2020-03-04,1645.4,1645.9,1631.3,1641.1,1641.1,83,97.34,257.879,1.02,0,0.0,0.0
2020-03-05,1637.3,1672.9,1637.2,1666.4,1666.4,154,96.82,257.879,0.92,0,0.0,0.0
2020-03-06,1670.8,1686.2,1647.2,1670.8,1670.8,175,95.95,257.879,0.74,0,0.0,0.0
2020-03-09,1696.1,1701.6,1657.7,1674.5,1674.5,161,94.9,257.879,0.54,1,-0.7003,0.0
2020-03-10,1671.6,1674.6,1643.0,1659.1,1659.1,48,96.41,257.879,0.76,0,0.0,0.0
2020-03-11,1656.6,1666.5,1635.0,1641.4,1641.4,47,96.51,257.879,0.82,0,0.0,0.0
2020-03-12,1637.0,1647.5,1566.4,1589.3,1589.3,256,97.47,257.879,0.88,0,0.0,0.0
2020-03-13,1574.9,1589.8,1513.8,1515.7,1515.7,89,98.75,257.879,0.94,0,0.0,0.0
2020-03-16,1569.1,1569.1,1452.1,1485.9,1485.9,193,98.09,257.879,0.73,0,0.0,0.0
2020-03-17,1469.3,1537.7,1469.3,1524.9,1524.9,122,99.58,257.879,1.02,0,0.0,0.0
2020-03-18,1537.5,1542.0,1477.3,1477.3,1477.3,333,101.16,257.879,1.18,0,0.0,0.0
2020-03-19,1481.5,1491.6,1471.0,1478.6,1478.6,262,102.76,257.879,1.12,0,0.0,0.0
2020-03-20,1483.5,1484.0,1483.5,1484.0,1484.0,14,102.82,257.879,0.92,0,0.0,0.0
2020-03-23,1505.3,1567.0,1490.2,1567.0,1567.0,51,102.49,257.879,0.76,0,0.0,0.0
2020-03-24,1592.7,1685.5,1592.7,1660.2,1660.2,442,101.74,257.879,0.84,0,0.0,0.0
2020-03-25,1676.5,1676.5,1631.1,1632.3,1632.3,476,101.05,257.879,0.88,0,0.0,0.0
2020-03-26,1660.5,1660.5,1650.1,1650.1,1650.1,3,99.42,257.879,0.83,0,0.0,0.0
2020-03-27,1623.9,1623.9,1623.9,1623.9,1623.9,"100,638",98.37,257.879,0.72,0,0.0,0.0
2020-03-30,1641.2,1652.8,1607.2,1622.0,1622.0,"16,389",99.18,257.879,0.7,0,0.0,0.0
2020-03-31,1618.7,1621.0,1576.0,1583.4,1583.4,"2,874",99.05,257.879,0.7,0,0.0,0.0
2020-04-01,1570.0,1600.0,1570.0,1578.2,1578.2,"2,158",99.67,256.126,0.62,0,0.0,0.0
2020-04-02,1590.9,1631.2,1586.0,1625.7,1625.7,"1,294",100.18,256.126,0.63,0,0.0,0.0
2020-04-03,1624.5,1636.0,1619.8,1633.7,1633.7,643,100.58,256.126,0.62,0,0.0,0.0
2020-04-06,1629.1,1696.7,1625.9,1677.0,1677.0,"1,063",100.69,256.126,0.67,0,0.0,0.0
2020-04-07,1695.7,1724.4,1658.0,1664.8,1664.8,"1,144",99.98,256.126,0.75,1,-0.296,0.0
2020-04-08,1669.7,1677.0,1662.5,1665.4,1665.4,747,100.12,256.126,0.77,0,0.0,0.0
2020-04-09,1662.7,1736.2,1662.7,1736.2,1736.2,825,99.52,256.126,0.73,0,0.0,0.0
2020-04-13,1722.0,1756.8,1710.7,1744.8,1744.8,696,99.35,256.126,0.76,0,0.0,0.0
2020-04-14,1756.8,1775.0,1739.5,1756.7,1756.7,675,98.89,256.126,0.76,0,0.0,0.0
2020-04-15,1739.4,1744.9,1722.7,1727.2,1727.2,642,99.46,256.126,0.63,0,0.0,0.0
2020-04-16,1731.0,1750.6,1715.0,1720.4,1720.4,162,100.03,256.126,0.61,0,0.0,0.0
2020-04-17,1715.7,1725.0,1684.9,1689.2,1689.2,223,99.78,256.126,0.65,0,0.0,0.0
2020-04-20,1686.0,1701.6,1680.0,1701.6,1701.6,106,99.96,256.126,0.63,0,0.0,0.0
2020-04-21,1697.0,1707.1,1659.9,1678.2,1678.2,666,100.26,256.126,0.58,1,0.0,0.0
2020-04-22,1696.0,1728.7,1684.8,1728.7,1728.7,453,100.39,256.126,0.63,0,0.0,0.0
2020-04-23,1734.0,1745.1,1733.3,1733.3,1733.3,482,100.43,256.126,0.61,0,0.0,0.0
2020-04-24,1744.0,1744.0,1714.5,1723.5,1723.5,221,100.38,256.126,0.6,0,0.0,0.0
2020-04-27,1731.9,1731.9,1711.9,1711.9,1711.9,169,100.04,256.126,0.67,0,0.0,0.0
